0.000566244,-0.0795216,-0.000891767,0.5722,0.081
-0.000161409,-0.0811352,-0.00120693,0.570729,0.037
-0.000161409,-0.0811352,-0.000745215,0.572757,0.101
-0.000161409,-0.0811352,-0.00107254,0.57125,0.025
-0.000161409,-0.0811352,-0.00134759,0.569796,0.018
-0.000161409,-0.0811352,-0.00157397,0.568395,0.036
-0.00180197,-0.0831819,-0.0017551,0.567047,0.113
-0.00180197,-0.0831819,-0.000666007,0.573032,0.045
-0.00180197,-0.0831819,-0.000993982,0.571509,0.038
-0.00180197,-0.0831819,-0.00126916,0.57004,0.05
-0.00230551,-0.0789335,-0.00149516,0.568624,0.28
-0.00230551,-0.0789335,-0.00167547,0.567261,0.072
-0.00316334,-0.0669191,-0.000775886,0.57059,0.037
-0.00316334,-0.0669191,-0.00104571,0.569149,0.048
-0.00316334,-0.0669191,-0.00126793,0.567761,0.037
-0.00316334,-0.0669191,-0.00144595,0.566426,0.017
-0.00391293,-0.0606865,-0.000591546,0.566581,0.105
-0.00391293,-0.0606865,-0.00076101,0.565294,0.026
-0.00391293,-0.0606865,-0.00089176,0.564058,0.037
-0.00391293,-0.0606865,-0.000986778,0.562872,0.096
-0.00391293,-0.0606865,-0.0010489,0.561735,0.048
-0.0047543,-0.0468661,-0.000305287,0.564436,0.026
-0.0047543,-0.0468661,-0.000305287,0.564436,0.051
-0.0047543,-0.0468661,-0.000434663,0.563227,0.022
-0.0047543,-0.0468661,-0.000529939,0.562069,0.015
-0.0047543,-0.0468661,-0.000593877,0.560959,0.049
-0.0056932,-0.0334341,0.00025161,0.563201,0.12
-0.0056932,-0.0334341,0.000144054,0.562024,0.153
-0.0056932,-0.0334341,6.79106e-05,0.560898,0.062
-0.0056932,-0.0334341,2.05296e-05,0.559821,0.049
-0.00802255,-0.0202402,-6.01634e-07,0.558794,0.043
-0.00802255,-0.0202402,0.00127385,0.562672,0.037
-0.00802255,-0.0202402,0.00117807,0.561461,0.042
-0.00802255,-0.0202402,0.00111243,0.560304,0.041
-0.00802255,-0.0202402,0.00107426,0.559201,0.062
-0.0106616,-0.0149335,0.00106103,0.55815,0.06
-0.0119848,-0.0126287,0.00293486,0.562412,0.031
-0.0119848,-0.0126287,0.00282083,0.561169,0.038
-0.0119848,-0.0126287,0.00273655,0.559984,0.028
-0.0119848,-0.0126287,0.00267933,0.558856,0.027
-0.0155249,-0.0110442,0.0090646,0.573554,0.065
-0.0155249,-0.0110442,0.0088383,0.57144,0.073
-0.0155249,-0.0110442,0.00866381,0.569422,0.027
-0.0155249,-0.0110442,0.0085366,0.5675,0.022
-0.0155249,-0.0110442,0.00845237,0.565671,0.013
-0.0181122,-0.0116217,0.0103451,0.575116,0.076
-0.0181122,-0.0116217,0.0100842,0.572873,0.041
-0.0181122,-0.0116217,0.00987855,0.570733,0.127
-0.0181122,-0.0116217,0.00972324,0.568695,0.053
-0.0209556,-0.0121417,0.00961377,0.566757,0.123
-0.0209556,-0.0121417,0.0131636,0.57804,0.067
-0.0209556,-0.0121417,0.0128097,0.575521,0.109
-0.0209556,-0.0121417,0.0125179,0.573121,0.035
-0.0263183,-0.0194842,0.0122828,0.570838,0.084
-0.0263183,-0.0194842,0.0120994,0.568668,0.075
-0.0263183,-0.0194842,0.0149837,0.579671,0.034
-0.0263183,-0.0194842,0.0149837,0.579671,0.041
-0.0263183,-0.0194842,0.0146156,0.576956,0.063
-0.03052,-0.0206367,0.0143129,0.57437,0.029
-0.0342252,-0.02698,0.01407,0.571912,0.038
-0.0342252,-0.02698,0.0148214,0.579108,0.034
-0.0342252,-0.02698,0.0144546,0.576425,0.051
-0.0342252,-0.02698,0.0141522,0.573872,0.111
-0.0384557,-0.0320195,0.0139086,0.571444,0.116
-0.0384557,-0.0320195,0.0247489,0.588365,0.032
-0.0384557,-0.0320195,0.0243455,0.584657,0.077
-0.0384557,-0.0320195,0.0240245,0.581136,0.019
-0.0384557,-0.0320195,0.0237784,0.577795,0.015
-0.0429828,-0.0327722,0.0236001,0.57463,0.027
-0.0429828,-0.0327722,0.0265639,0.587307,0.02
-0.0429828,-0.0327722,0.0262015,0.583533,0.03
-0.0429828,-0.0327722,0.0259193,0.579952,0.027
-0.0470057,-0.0352205,0.0257096,0.576559,0.067
-0.0470057,-0.0352205,0.0255652,0.573349,0.055
-0.0470057,-0.0352205,0.0293056,0.582583,0.052
