-5.02706,-0.121062,0.487799,3.23692,0.056
-5.02706,-0.121062,0.489127,3.24872,0.031
-5.02706,-0.122578,0.431658,3.00156,0.02
-5.02706,-0.122578,0.388395,2.78938,0.028
-5.0457,-0.122754,0.357351,2.60307,0.052
-5.0457,-0.122754,0.493298,3.28181,0.061
-5.06689,-0.12195,0.434059,3.02988,0.114
-5.06689,-0.12195,0.389478,2.81436,0.098
-5.06689,-0.12195,0.357499,2.62563,0.014
-5.06689,-0.12195,0.336258,2.45705,0.037
-5.06689,-0.12195,0.494587,3.29399,0.18
-5.08414,-0.652558,0.497575,3.29775,0.027
-5.08414,-0.652558,0.43667,3.04193,0.017
-5.08414,-0.652558,0.390915,2.82383,0.148
-5.08414,-0.652558,0.358179,2.63336,0.017
-5.10076,-0.961725,0.502218,3.32888,0.043
-5.09515,-1.56361,0.44,3.06889,0.025
-5.09515,-1.56361,0.39327,2.84782,0.018
-5.09515,-1.56361,0.359847,2.65518,0.018
-5.09515,-1.56361,0.337752,2.48373,0.02
-5.09515,-1.56361,0.502933,3.26662,0.224
-5.12245,-2.09137,0.441276,3.01029,0.039
-5.12245,-2.09137,0.395176,2.79224,0.055
-5.12245,-2.09137,0.362436,2.60215,0.118
-5.12245,-2.09137,0.341062,2.43293,0.018
-5.14657,-2.28512,0.501582,3.13194,0.032
-5.14657,-2.28512,0.442799,2.88642,0.064
-5.14657,-2.28512,0.399254,2.67671,0.046
-5.14657,-2.28512,0.368783,2.4933,0.015
-5.12491,-2.58068,0.466032,2.74674,0.045
-5.12491,-2.58068,0.421821,2.54276,0.028
-5.12491,-2.58068,0.466032,2.74674,0.031
-5.12491,-2.58068,0.421821,2.54276,0.013
-5.12491,-2.58068,0.389609,2.3638,0.121
-5.10238,-2.7052,0.3677,2.20394,0.037
-5.10238,-2.7052,0.466583,2.67279,0.032
-5.10238,-2.7052,0.425467,2.47581,0.06
-5.10238,-2.7052,0.395789,2.3022,0.039
-5.0627,-2.67761,0.375932,2.1466,0.029
-5.0627,-2.67761,0.431137,2.27762,0.104
-5.02642,-2.57137,0.406979,2.11926,0.048
-5.02642,-2.57137,0.390315,1.97542,0.028
-5.02642,-2.57137,0.380099,1.84351,0.014
-5.02642,-2.57137,0.375384,1.72164,0.034
-5.01233,-2.44921,0.422284,2.11708,0.029
-5.01233,-2.44921,0.410244,1.89289,0.03
-5.01233,-2.44921,0.401155,1.76554,0.03
-5.01233,-2.44921,0.39614,1.6471,0.064
-5.01233,-2.44921,0.394648,1.53654,0.014
-4.9956,-2.29447,0.406914,1.74171,0.038
-4.9956,-2.29447,0.402765,1.62465,0.023
-4.9956,-2.29447,0.401601,1.51504,0.042
-4.9956,-2.29447,0.403025,1.41219,0.047
-4.95462,-2.09308,0.406677,1.31553,0.143
-4.95462,-2.09308,0.414283,1.79799,0.032
-4.95462,-2.09308,0.408473,1.67703,0.024
-4.95462,-2.09308,0.406092,1.56409,0.017
-4.95462,-2.09308,0.406678,1.45834,0.026
-4.84476,-1.67949,0.409811,1.3591,0.031
-4.84476,-1.67949,0.396806,1.30993,0.023
-4.84476,-1.67949,0.403017,1.2179,0.048
-4.84476,-1.67949,0.410066,1.13076,0.04
-4.79382,-1.41495,0.417851,1.04831,0.024
-4.71925,-1.20157,0.421753,1.11964,0.219
-4.71925,-1.20157,0.430569,1.03739,0.023
-4.71925,-1.20157,0.424325,1.14905,0.022
-4.71925,-1.20157,0.432962,1.06537,0.022
-4.66416,-0.983064,0.441928,0.986037,0.057
-4.66416,-0.983064,0.451186,0.910924,0.018
-4.66416,-0.983064,0.42665,1.17515,0.025
-4.66416,-0.983064,0.435097,1.09018,0.056
-4.66416,-0.983064,0.443934,1.00963,0.021
-4.60556,-0.772301,0.453116,0.933357,0.028
-4.60556,-0.772301,0.467534,0.632525,0.037
-4.60556,-0.772301,0.478493,0.572366,0.021
-4.60556,-0.772301,0.489539,0.515732,0.018
-4.54525,-0.565512,0.500635,0.462524,0.063
-4.54525,-0.565512,0.505377,0.336705,0.058
-4.54525,-0.565512,0.515892,0.289592,0.015
-4.54525,-0.565512,0.505377,0.336705,0.03
-4.54525,-0.565512,0.515892,0.289592,0.03
-4.3813,-0.148146,0.526805,0.245701,0.051
-4.3813,-0.148146,0.538009,0.204922,0.039
-4.3813,-0.148146,0.505714,0.342366,0.034
-4.3813,-0.148146,0.516276,0.294993,0.018
-4.31763,0.0370254,0.527228,0.250847,0.031
-4.31763,0.0370254,0.538462,0.209819,0.1
-4.27675,0.161815,0.552394,0.00196078,0.036
-4.27675,0.161815,0.562244,-0.0293559,0.022
-4.27675,0.161815,0.572773,-0.0578979,0.051
-4.27675,0.161815,0.583803,-0.0837567,0.021
-4.21515,0.2625,0.595172,-0.107013,0.054
-4.21515,0.2625,0.600834,-0.0976272,0.068
-4.21515,0.2625,0.609908,-0.122671,0.142
-4.21515,0.2625,0.619619,-0.145105,0.046
-4.15467,0.405715,0.629789,-0.16501,0.026
-4.15467,0.405715,0.640254,-0.182456,0.015
-4.15467,0.405715,0.624598,-0.134343,0.023
-4.15467,0.405715,0.633487,-0.156569,0.017
-4.07751,0.532906,0.642922,-0.176258,0.024
-4.07751,0.532906,0.652732,-0.193483,0.154
-4.07751,0.532906,0.662768,-0.208311,0.031
-4.07751,0.532906,0.646336,-0.172139,0.047
-4.07751,0.532906,0.655228,-0.191258,0.028
-3.93985,0.722975,0.664506,-0.207919,0.023
-3.93985,0.722975,0.67402,-0.222188,0.021
-3.93985,0.722975,0.672451,-0.203818,0.029
-3.93985,0.722975,0.671808,-0.209641,0.161
-3.88164,0.793142,0.680947,-0.22507,0.03
-3.88164,0.793142,0.690201,-0.238126,0.059
-3.82683,0.874237,0.699459,-0.24887,0.026
-3.82683,0.874237,0.708626,-0.25736,0.11
-3.82683,0.874237,0.709525,-0.259319,0.021
-3.82683,0.874237,0.719563,-0.268946,0.046
-3.78883,0.919939,0.729158,-0.276309,0.029
-3.78883,0.919939,0.73828,-0.281469,0.03
-3.78883,0.919939,0.746907,-0.284486,0.044
-3.78883,0.919939,0.747318,-0.272993,0.069
-3.71531,1.00129,0.757986,-0.278221,0.027
-3.71531,1.00129,0.767667,-0.281243,0.088
-3.71531,1.00129,0.776414,-0.28213,0.07
-3.71531,1.00129,0.776659,-0.279394,0.094
-3.71531,1.00129,0.787996,-0.280639,0.02
-3.65917,1.02278,0.797826,-0.279731,0.147
-3.65917,1.02278,0.806283,-0.276754,0.022
-3.65917,1.02278,0.795298,-0.194153,0.022
-3.65917,1.02278,0.805199,-0.196165,0.02
-3.52813,1.12858,0.795298,-0.194153,0.14
-3.52813,1.12858,0.805199,-0.196165,0.033
-3.52813,1.12858,0.813585,-0.196087,0.079
-3.52813,1.12858,0.820597,-0.194002,0.055
-3.52813,1.12858,0.813793,-0.276694,0.034
-3.47536,1.13804,0.825898,-0.27185,0.055
-3.42184,1.18532,0.835755,-0.264953,0.097
-3.42184,1.18532,0.843611,-0.256122,0.019
-3.42184,1.18532,0.823661,-0.268325,0.042
-3.42184,1.18532,0.835805,-0.261809,0.017
-3.36996,1.18538,0.845501,-0.253281,0.035
-3.36996,1.18538,0.853027,-0.242872,0.031
-3.36996,1.18538,0.836233,-0.233613,0.045
-3.36996,1.18538,0.836233,-0.233613,0.05
-3.36996,1.18538,0.836233,-0.233613,0.025
-3.31596,1.1715,0.847758,-0.226228,0.028
-3.31596,1.1715,0.856753,-0.216909,0.113
-3.31596,1.1715,0.863512,-0.205789,0.033
-3.31596,1.1715,0.844409,-0.21337,0.137
-3.31596,1.1715,0.855584,-0.204774,0.034
-3.26236,1.18027,0.86412,-0.194313,0.055
-3.26236,1.18027,0.87033,-0.182124,0.037
-3.26236,1.18027,0.874502,-0.168348,0.024
-3.26236,1.18027,0.85243,-0.185197,0.042
-3.13872,1.13603,0.863,-0.175702,0.035
-3.13872,1.13603,0.870888,-0.164422,0.017
-3.13872,1.13603,0.876416,-0.151501,0.065
-3.13872,1.13603,0.87988,-0.13708,0.023
-3.08902,1.11466,0.864711,-0.0709128,0.065
-3.01692,1.08244,0.872776,-0.0633354,0.127
-3.01692,1.08244,0.878393,-0.0541415,0.135
-3.01692,1.08244,0.881861,-0.0434494,0.057
-3.01692,1.08244,0.871513,-0.0855587,0.033
-3.01692,1.08244,0.879511,-0.0738505,0.057
-2.98936,1.00668,0.884865,-0.0606596,0.11
-2.98936,1.00668,0.887901,-0.0461246,0.016
-2.98936,1.00668,0.88892,-0.0303834,0.155
-2.98936,1.00668,0.876626,-0.0483975,0.035
-2.93908,0.979097,0.883216,-0.0348633,0.037
-2.93908,0.979097,0.887239,-0.0200193,0.02
-2.93908,0.979097,0.889016,-0.00400471,0.03
-2.93908,0.979097,0.888839,0.0130432,0.025
-2.93908,0.979097,0.886901,0.180392,0.041
-2.89167,0.907648,0.888454,0.187173,0.074
-2.89167,0.907648,0.88809,0.195094,0.033
-2.89167,0.907648,0.886052,0.204064,0.068
-2.89167,0.907648,0.8928,0.338553,0.067
-2.75467,0.77366,0.891128,0.339864,0.03
-2.75467,0.77366,0.887942,0.342317,0.018
-2.75467,0.77366,0.883437,0.345841,0.028
-2.75467,0.77366,0.884607,0.404468,0.028
-2.74585,0.658151,0.880874,0.405522,0.157
-2.74585,0.658151,0.875851,0.407616,0.042
-2.65754,0.504831,0.869706,0.410679,0.043
-2.65754,0.504831,0.881937,0.486913,0.023
-2.65754,0.504831,0.876894,0.484002,0.035
-2.65754,0.504831,0.870777,0.482229,0.075
-2.65754,0.504831,0.863725,0.481528,0.018
-2.62699,0.363048,0.855867,0.481824,0.024
-2.62699,0.363048,0.873283,0.528153,0.08
-2.62699,0.363048,0.876023,0.552051,0.036
-2.62699,0.363048,0.869544,0.547771,0.017
-2.57648,0.153922,0.862186,0.544618,0.081
-2.57648,0.153922,0.854066,0.542519,0.026
-2.57648,0.153922,0.869109,0.627658,0.024
-2.57648,0.153922,0.861546,0.620009,0.022
-2.50132,-0.0813096,0.853295,0.613582,0.033
-2.50132,-0.0813096,0.844447,0.608304,0.02
-2.50132,-0.0813096,0.835086,0.604097,0.032
-2.50132,-0.0813096,0.858508,0.664697,0.051
-2.50132,-0.0813096,0.850296,0.65636,0.045
-2.37871,-0.385651,0.841496,0.649232,0.032
-2.37871,-0.385651,0.832184,0.643237,0.05
-2.37871,-0.385651,0.829812,0.604925,0.227
-2.37871,-0.385651,0.82156,0.6033,0.055
-2.37871,-0.385651,0.812637,0.602545,0.025
-2.21673,-0.593238,0.803128,0.602584,0.093
-2.21673,-0.593238,0.793104,0.603341,0.015
-2.21673,-0.593238,0.813241,0.666952,0.029
-2.21673,-0.593238,0.804352,0.66385,0.016
-2.16054,-0.669336,0.794991,0.661612,0.08
-2.16054,-0.669336,0.785212,0.660159,0.024
-2.16054,-0.669336,0.756062,0.483541,0.063
-2.16054,-0.669336,0.747502,0.495514,0.049
-2.16054,-0.669336,0.756062,0.483541,0.054
-2.0754,-0.680355,0.747502,0.495514,0.04
-2.0754,-0.680355,0.73837,0.507712,0.062
-2.0754,-0.680355,0.728712,0.520048,0.015
-2.0754,-0.680355,0.740914,0.519677,0.069
