-0.00650191,-0.0688644,0.00871397,0.570332,0.017
-0.00650191,-0.0688644,0.00829451,0.569842,0.045
-0.00825143,-0.0730306,0.00784333,0.56837,0.112
-0.00825143,-0.0730306,0.00743894,0.566959,0.013
-0.00825143,-0.0730306,0.00707804,0.56561,0.026
-0.00825143,-0.0730306,0.00763258,0.568447,0.025
-0.00825143,-0.0730306,0.00722065,0.567049,0.066
-0.0092454,-0.0781319,0.00685259,0.565711,0.019
-0.0100036,-0.0814629,0.00652528,0.564431,0.029
-0.0100036,-0.0814629,0.00623575,0.563208,0.035
-0.0100036,-0.0814629,0.00726444,0.567339,0.023
-0.0100036,-0.0814629,0.00726444,0.567339,0.023
-0.0106938,-0.0791734,0.00688445,0.565992,0.113
-0.0106938,-0.0791734,0.00654594,0.564704,0.03
-0.0106938,-0.0791734,0.00624593,0.563473,0.084
-0.0106938,-0.0791734,0.00598157,0.562298,0.023
-0.0106938,-0.0791734,0.00694933,0.566038,0.03
-0.0113261,-0.0715331,0.00661928,0.564749,0.022
-0.0113261,-0.0715331,0.0063277,0.563517,0.028
-0.0113261,-0.0715331,0.00607175,0.56234,0.024
-0.0113261,-0.0715331,0.00629971,0.563717,0.036
-0.0113261,-0.0715331,0.00600748,0.562558,0.059
-0.0122781,-0.0532477,0.00574898,0.561451,0.023
-0.0122781,-0.0532477,0.00552165,0.560396,0.031
-0.0122781,-0.0532477,0.00532308,0.55939,0.092
-0.0122781,-0.0532477,0.00594722,0.562246,0.031
-0.0122781,-0.0532477,0.00624223,0.561534,0.023
-0.0126956,-0.0420894,0.00598125,0.56047,0.034
-0.0135379,-0.0330937,0.00574956,0.559457,0.101
-0.0135379,-0.0330937,0.00554486,0.558493,0.031
-0.0135379,-0.0330937,0.00536496,0.557577,0.026
-0.0135379,-0.0330937,0.00710179,0.562401,0.113
-0.01583,-0.0286789,0.00682478,0.561247,0.06
-0.01583,-0.0286789,0.00657892,0.560149,0.02
-0.01583,-0.0286789,0.00636171,0.559105,0.053
-0.01583,-0.0286789,0.00617081,0.558113,0.072
-0.0178971,-0.02306,0.0131448,0.574078,0.038
-0.0178971,-0.02306,0.0127697,0.57201,0.051
-0.0178971,-0.02306,0.0124487,0.570038,0.032
-0.0178971,-0.02306,0.0121775,0.56816,0.016
-0.0178971,-0.02306,0.0143293,0.576014,0.083
-0.0178971,-0.02306,0.0139085,0.573796,0.063
-0.0202842,-0.0185547,0.0143293,0.576014,0.028
-0.0202842,-0.0185547,0.0139085,0.573796,0.039
-0.0202842,-0.0185547,0.0135462,0.571681,0.026
-0.0202842,-0.0185547,0.0132376,0.569668,0.014
-0.0222087,-0.0187528,0.0157042,0.577026,0.054
-0.0222087,-0.0187528,0.0152509,0.57469,0.062
-0.0236166,-0.0223717,0.0148586,0.572464,0.122
-0.0236166,-0.0223717,0.014522,0.570346,0.031
-0.0236166,-0.0223717,0.0165081,0.577037,0.022
-0.0236166,-0.0223717,0.0160639,0.574636,0.026
-0.026911,-0.0243726,0.0156807,0.57235,0.036
-0.026911,-0.0243726,0.0153531,0.570178,0.023
-0.026911,-0.0243726,0.0150766,0.568115,0.029
-0.026911,-0.0243726,0.0168298,0.574904,0.023
-0.026911,-0.0243726,0.0168298,0.574904,0.03
