-12.478,10.081,2.9698,-0.78567,0.30588,-0.13313,0.054117,-0.013755
3.9856,-7.8147,2.2216,2.0626,-0.63508,0.25503,-0.10007,0.025053
-2.5042,4.3126,-4.3025,1.1972,1.6759,-0.52068,0.18682,-0.045148
2.1875,-3.6293,2.8636,-3.6227,1,1.531,-0.425,0.094762
-2.5042,4.0913,-2.9784,2.9151,-3.9654,1.1972,1.5109,-0.26643
3.9856,-6.4649,4.5432,-4.0659,4.2791,-5.8735,2.2216,1.3748
-12.478,20.176,-13.965,12.065,-11.715,12.717,-16.881,10.081
