-5.04273,-0.220074,0.670936,4.42657,0.143
-5.04273,-0.225998,0.563175,3.98624,0.031
-5.04273,-0.225998,0.481947,3.64023,0.016
-5.1016,-0.227167,0.678124,4.49236,0.042
-5.1016,-0.227167,0.567198,4.03924,0.025
-5.1016,-0.227167,0.483612,3.68492,0.017
-5.16776,-0.233067,0.423447,3.39865,0.08
-5.16776,-0.233067,0.689839,4.6147,0.082
-5.16776,-0.233067,0.57315,4.13784,0.016
-5.16776,-0.233067,0.485286,3.76824,0.026
-5.16776,-0.233067,0.422102,3.47205,0.023
-5.22343,-0.821191,0.379842,3.22588,0.036
-5.22343,-0.821191,0.699216,4.71397,0.042
-5.22343,-0.821191,0.577479,4.21661,0.034
-5.22343,-0.821191,0.4859,3.83408,0.02
-5.28079,-1.11972,0.420133,3.52971,0.037
-5.27405,-1.93253,0.703493,4.71465,0.059
-5.27405,-1.93253,0.705495,4.6728,0.083
-5.27405,-1.93253,0.581089,4.17172,0.016
-5.27405,-1.93253,0.487864,3.78809,0.06
-5.27405,-1.93253,0.42131,3.48403,0.026
-5.39069,-2.69353,0.377339,3.23347,0.028
-5.39069,-2.69353,0.702093,4.57337,0.031
-5.39069,-2.69353,0.580065,4.08609,0.021
-5.39069,-2.69353,0.488827,3.71189,0.038
-5.5053,-3.10537,0.423918,3.41439,0.132
-5.5053,-3.10537,0.3813,3.16862,0.044
-5.5053,-3.10537,0.698885,4.48416,0.019
-5.5053,-3.10537,0.577464,4.00636,0.019
-5.5053,-3.10537,0.486949,3.63938,0.109
-5.5502,-3.63249,0.422853,3.34742,0.053
-5.5502,-3.63249,0.692962,4.39244,0.019
-5.5502,-3.63249,0.572946,3.92648,0.02
-5.5502,-3.63249,0.483685,3.56806,0.034
-5.5502,-3.63249,0.420701,3.28239,0.021
-5.53346,-4.03097,0.6694,4.16526,0.038
-5.53346,-4.03097,0.557155,3.73734,0.098
-5.53346,-4.03097,0.474064,3.40476,0.032
-5.53346,-4.03097,0.415879,3.13689,0.021
-5.62107,-4.1344,0.378754,2.91295,0.13
-5.56491,-4.09442,0.659034,3.95558,0.056
-5.56491,-4.09442,0.555846,3.56232,0.021
-5.56491,-4.09442,0.479673,3.2524,0.029
-5.56491,-4.09442,0.426582,2.99971,0.076
-5.55424,-3.97893,0.611237,3.46831,0.03
-5.55424,-3.97893,0.632841,3.63236,0.025
-5.55424,-3.97893,0.543133,3.29009,0.084
-5.55424,-3.97893,0.477375,3.01469,0.027
-5.55424,-3.97893,0.432082,2.78597,0.017
-5.57918,-3.86827,0.404091,2.59022,0.054
-5.57918,-3.86827,0.608299,3.35732,0.026
