-0.012995,-0.0372103,0.0108175,0.550494,0.045
-0.012995,-0.0372103,0.0102433,0.550766,0.042
-0.012995,-0.0372103,0.0110957,0.551776,0.049
-0.013705,-0.0399645,0.0110757,0.552075,0.123
-0.013705,-0.0399645,0.0104677,0.552253,0.018
-0.013705,-0.0399645,0.00987222,0.552422,0.063
-0.013705,-0.0399645,0.00928969,0.55258,0.026
-0.0139751,-0.0404794,0.00872039,0.552728,0.045
-0.0141437,-0.0394523,0.0110013,0.551813,0.036
-0.0141437,-0.0394523,0.0103937,0.552007,0.031
-0.0141437,-0.0394523,0.00979821,0.55219,0.036
-0.0141437,-0.0394523,0.00921518,0.552363,0.036
-0.0141437,-0.0394523,0.00864493,0.552524,0.021
-0.0143733,-0.0326789,0.0116673,0.553855,0.044
-0.0143733,-0.0326789,0.0110269,0.553908,0.016
-0.0143733,-0.0326789,0.0104028,0.553957,0.067
-0.0143733,-0.0326789,0.00979531,0.554,0.08
-0.014513,-0.028607,0.00920429,0.554039,0.127
-0.014513,-0.028607,0.0120415,0.556217,0.122
-0.014513,-0.028607,0.0113309,0.556161,0.04
-0.014513,-0.028607,0.0106421,0.556102,0.061
-0.0150633,-0.0195966,0.00997488,0.556042,0.031
-0.0150633,-0.0195966,0.0122004,0.558389,0.039
-0.0150633,-0.0195966,0.0114185,0.558238,0.089
-0.0150633,-0.0195966,0.0106633,0.558088,0.027
-0.0150633,-0.0195966,0.00993436,0.557939,0.035
-0.0163751,-0.00960955,0.00923132,0.55779,0.063
-0.0163751,-0.00960955,0.0126356,0.560582,0.042
-0.0163751,-0.00960955,0.0117978,0.560299,0.078
-0.0163751,-0.00960955,0.0109916,0.560022,0.028
-0.0163751,-0.00960955,0.0102163,0.559751,0.032
-0.0173733,-0.00669755,0.0135141,0.5665,0.027
-0.0182726,-0.00575624,0.0125606,0.56587,0.026
-0.0182726,-0.00575624,0.0116515,0.56526,0.187
-0.0182726,-0.00575624,0.0107853,0.564668,0.043
-0.0182726,-0.00575624,0.00996057,0.564094,0.063
-0.0196958,-0.00737857,0.0154807,0.572698,0.047
-0.0196958,-0.00737857,0.0144555,0.571627,0.036
-0.0196958,-0.00737857,0.0134877,0.570594,0.021
