2.1487,-2.0393,-1.5354,1.4573,0.19461,-0.1847,-0
-6.7273,4.9885,7.1681,-5.3154,-0.99815,0.74016,-0
10.707,-4.3455,-15.533,6.3039,5.3035,-2.1524,-0
-12.257,-5.6148e-15,19.8,-3.7432e-15,-9,2.3395e-16,1
10.707,4.3455,-15.533,-6.3039,5.3035,2.1524,-0
-6.7273,-4.9885,7.1681,5.3154,-0.99815,-0.74016,-0
2.1487,2.0393,-1.5354,-1.4573,0.19461,0.1847,0
