-5.02663,-0.28768,0.476008,3.2419,0.03
-5.02663,-0.28768,0.477202,3.25277,0.024
-5.02663,-0.28768,0.419249,3.00632,0.158
-5.04527,-0.288034,0.37567,2.79484,0.2
-5.04543,-0.288773,0.344452,2.6091,0.054
-5.04543,-0.288773,0.323769,2.44275,0.035
-5.04543,-0.288773,0.47982,3.27523,0.08
-5.04543,-0.288773,0.42051,3.02543,0.082
-5.04543,-0.288773,0.375923,2.81164,0.037
-5.08489,-0.590661,0.343994,2.62425,0.033
-5.08489,-0.590661,0.483938,3.30466,0.042
-5.08489,-0.590661,0.483938,3.30466,0.028
-5.08489,-0.590661,0.423192,3.05075,0.023
-5.1018,-1.20349,0.377537,2.83406,0.092
-5.1018,-1.20349,0.344854,2.64457,0.031
-5.1018,-1.20349,0.323217,2.47539,0.111
-5.09702,-1.47876,0.474099,3.11429,0.056
-5.09702,-1.47876,0.417192,2.87611,0.054
-5.09702,-1.47876,0.374806,2.6715,0.053
-5.09702,-1.47876,0.344891,2.49159,0.039
-5.12862,-1.98633,0.463983,2.97212,0.065
-5.12862,-1.98633,0.411707,2.748,0.053
-5.12862,-1.98633,0.373008,2.55384,0.031
-5.12862,-1.98633,0.345969,2.382,0.263
-5.13082,-2.4273,0.328853,2.22722,0.044
-5.13082,-2.4273,0.470589,2.94569,0.043
-5.13082,-2.4273,0.470589,2.94569,0.047
-5.13082,-2.4273,0.418035,2.72151,0.064
-5.13082,-2.4273,0.379368,2.52763,0.024
-5.15128,-2.54129,0.352617,2.35628,0.167
-5.15128,-2.54129,0.335997,2.20212,0.061
-5.15128,-2.54129,0.455431,2.75937,0.035
-5.15128,-2.54129,0.4103,2.55475,0.022
-5.10416,-2.72321,0.377423,2.3754,0.059
-5.10416,-2.72321,0.355065,2.21525,0.03
-5.10416,-2.72321,0.415754,2.41306,0.048
-5.10416,-2.72321,0.384706,2.2429,0.148
-5.10416,-2.72321,0.362715,2.08982,0.055
-5.10574,-2.6796,0.34851,1.95038,0.156
-5.07368,-2.6192,0.42028,2.26509,0.06
-5.07368,-2.6192,0.395991,2.10767,0.023
-5.07368,-2.6192,0.379294,1.96466,0.022
-5.07368,-2.6192,0.369128,1.83346,0.074
-5.03622,-2.44527,0.396014,1.92107,0.59
-5.03622,-2.44527,0.385301,1.79145,0.023
-5.03622,-2.44527,0.379019,1.67108,0.029
-5.03622,-2.44527,0.376565,1.55885,0.091
-5.00651,-2.28281,0.377392,1.45385,0.089
-5.00651,-2.28281,0.399325,1.78829,0.03
-5.00651,-2.28281,0.391495,1.58197,0.056
-5.00651,-2.28281,0.391466,1.47459,0.025
-5.00651,-2.28281,0.393519,1.37351,0.027
-4.96953,-2.08091,0.397384,1.27828,0.113
-4.96953,-2.08091,0.402815,1.1885,0.056
-4.96953,-2.08091,0.398022,1.63473,0.043
-4.96953,-2.08091,0.396672,1.52403,0.055
-4.96953,-2.08091,0.397765,1.42003,0.026
-4.84714,-1.61459,0.400978,1.32219,0.036
-4.84714,-1.61459,0.404864,1.52477,0.064
-4.84714,-1.61459,0.406572,1.42054,0.14
-4.84714,-1.61459,0.410121,1.3223,0.05
-4.82227,-1.41361,0.415274,1.22967,0.036
-4.82227,-1.41361,0.421811,1.14229,0.095
-4.77519,-1.2148,0.413615,1.11857,0.077
-4.77519,-1.2148,0.422538,1.03591,0.021
-4.77519,-1.2148,0.431752,0.957555,0.029
-4.77519,-1.2148,0.441224,0.883374,0.016
-4.728,-1.02035,0.450925,0.81324,0.06
-4.728,-1.02035,0.438823,0.836734,0.03
