-5.01479,-0.246034,0.47881,3.24841,0.04
-5.01479,-0.246034,0.478828,3.24829,0.021
-5.01479,-0.246034,0.420567,3.00138,0.034
-5.03329,-0.245476,0.376777,2.78964,0.027
-5.03329,-0.245476,0.345429,2.60378,0.031
-5.03329,-0.245476,0.480394,3.26205,0.039
-5.03329,-0.245476,0.421378,3.01317,0.019
-5.03329,-0.245476,0.377026,2.80006,0.071
-5.05177,-0.267011,0.34528,2.61321,0.026
-5.05177,-0.267011,0.324273,2.44608,0.108
-5.07136,-0.434043,0.483007,3.28136,0.05
-5.07136,-0.434043,0.422993,3.02975,0.018
-5.07136,-0.434043,0.3779,2.81472,0.016
-5.07136,-0.434043,0.345632,2.62648,0.025
-5.07136,-0.434043,0.324289,2.45829,0.019
-5.08763,-0.605706,0.479209,3.21278,0.033
-5.08763,-0.605706,0.4204,2.96667,0.023
-5.08763,-0.605706,0.376371,2.75592,0.08
-5.08763,-0.605706,0.345041,2.57111,0.022
-5.12395,-1.15024,0.481224,3.18342,0.054
-5.12395,-1.15024,0.481224,3.18342,0.027
-5.12395,-1.15024,0.422423,2.93835,0.076
-5.12395,-1.15024,0.378535,2.7286,0.093
-5.14522,-2.02026,0.347455,2.54473,0.046
-5.14522,-2.02026,0.481085,3.13528,0.028
-5.14522,-2.02026,0.422905,2.89338,0.027
-5.14522,-2.02026,0.379636,2.68619,0.044
-5.14522,-2.02026,0.349169,2.50445,0.03
-5.15166,-2.44511,0.329591,2.34184,0.102
-5.15166,-2.44511,0.467664,2.93511,0.035
-5.13172,-2.75809,0.416397,2.71356,0.025
-5.13172,-2.75809,0.378646,2.52145,0.033
-5.13172,-2.75809,0.352496,2.35133,0.047
-5.13172,-2.75809,0.336214,2.19806,0.022
-5.13172,-2.75809,0.434383,2.59854,0.12
-5.12508,-2.80259,0.397344,2.41282,0.03
-5.12508,-2.80259,0.370539,2.24749,0.02
-5.12508,-2.80259,0.352531,2.0981,0.043
-5.12508,-2.80259,0.43777,2.55886,0.021
-5.1138,-2.93166,0.402532,2.37662,0.159
-5.1138,-2.93166,0.377234,2.21403,0.023
-5.1138,-2.93166,0.36048,2.06688,0.039
-5.1138,-2.93166,0.351004,1.93222,0.022
-5.1138,-2.93166,0.431651,2.44939,0.084
-5.06832,-2.81694,0.431651,2.44939,0.036
-5.06832,-2.81694,0.40127,2.27765,0.029
-5.06832,-2.81694,0.379764,2.12317,0.025
-5.06832,-2.81694,0.365889,1.98252,0.019
-5.06832,-2.81694,0.35852,1.85324,0.031
-5.06159,-2.72198,0.406282,2.09406,0.025
-5.00916,-2.56274,0.390621,1.95349,0.152
-5.00916,-2.56274,0.380453,1.82391,0.02
-5.00916,-2.56274,0.375025,1.70375,0.017
-5.00916,-2.56274,0.401398,1.96586,0.051
-4.97153,-2.41653,0.390528,1.83504,0.025
-4.97153,-2.41653,0.384063,1.71359,0.035
-4.97153,-2.41653,0.381407,1.60034,0.016
-4.97153,-2.41653,0.397825,1.82532,0.036
-4.97153,-2.41653,0.391881,1.70471,0.02
-4.93063,-2.23428,0.389212,1.59195,0.044
-4.93063,-2.23428,0.389385,1.48624,0.023
-4.93063,-2.23428,0.392004,1.38695,0.032
-4.93063,-2.23428,0.404104,1.74735,0.038
-4.87511,-2.00129,0.404104,1.74735,0.081
-4.87511,-2.00129,0.400751,1.63189,0.046
-4.87511,-2.00129,0.400166,1.52363,0.017
-4.87511,-2.00129,0.401987,1.42193,0.117
-4.87511,-2.00129,0.403334,1.59468,0.027
